"ELM"	"GOTerm"
"MOD_PK_1"	"GO:0004689"
"MOD_PRMT_GGRGG_1"	"GO:0005829"
"MOD_PRMT_GGRGG_1"	"GO:0032259"
"MOD_PRMT_GGRGG_1"	"GO:0005634"
"MOD_PRMT_GGRGG_1"	"GO:0005515"
"MOD_PRMT_GGRGG_1"	"GO:0008104"
"MOD_PRMT_GGRGG_1"	"GO:0006606"
"MOD_PRMT_GGRGG_1"	"GO:0003723"
"MOD_PRMT_GGRGG_1"	"GO:0006396"
"MOD_PRMT_GGRGG_1"	"GO:0003697"
"MOD_PRMT_GGRGG_1"	"GO:0005681"
"MOD_PRMT_GGRGG_1"	"GO:0016032"
"MOD_Plk_1"	"GO:0055059"
"MOD_Plk_1"	"GO:0051301"
"MOD_Plk_1"	"GO:0097149"
"MOD_Plk_1"	"GO:0007099"
"MOD_Plk_1"	"GO:0007098"
"MOD_Plk_1"	"GO:0003682"
"MOD_Plk_1"	"GO:0032154"
"MOD_Plk_1"	"GO:0000910"
"MOD_Plk_1"	"GO:0005829"
"MOD_Plk_1"	"GO:0000086"
"MOD_Plk_1"	"GO:0043015"
"MOD_Plk_1"	"GO:0000930"
"MOD_Plk_1"	"GO:0000776"
"MOD_Plk_1"	"GO:0000226"
"MOD_Plk_1"	"GO:0005815"
"MOD_Plk_1"	"GO:0030496"
"MOD_Plk_1"	"GO:0007076"
"MOD_Plk_1"	"GO:0007080"
"MOD_Plk_1"	"GO:0007064"
"MOD_Plk_1"	"GO:0051256"
"MOD_Plk_1"	"GO:0000799"
"MOD_Plk_1"	"GO:0005654"
"MOD_Plk_1"	"GO:0005634"
"MOD_Plk_1"	"GO:0016310"
"MOD_Plk_1"	"GO:0030674"
"MOD_Plk_1"	"GO:0019901"
"MOD_Plk_1"	"GO:0051726"
"MOD_Plk_1"	"GO:0005819"
"MOD_Plk_1"	"GO:0051233"
"MOD_Plk_2-3"	"GO:0005814"
"MOD_Plk_2-3"	"GO:0007099"
"MOD_Plk_2-3"	"GO:0005813"
"MOD_Plk_2-3"	"GO:0005829"
"MOD_Plk_2-3"	"GO:0006260"
"MOD_Plk_2-3"	"GO:0090166"
"MOD_Plk_2-3"	"GO:0005730"
"MOD_Plk_2-3"	"GO:0005634"
"MOD_Plk_2-3"	"GO:0016310"
"MOD_Plk_2-3"	"GO:0043065"
"MOD_Plk_2-3"	"GO:0005515"
"MOD_Plk_2-3"	"GO:1902806"
"MOD_Plk_2-3"	"GO:0048168"
"MOD_Plk_2-3"	"GO:0001666"
"MOD_Plk_2-3"	"GO:0031146"
"MOD_Plk_2-3"	"GO:0019005"
"MOD_Plk_4"	"GO:0034451"
"MOD_Plk_4"	"GO:0005814"
"MOD_Plk_4"	"GO:0007099"
"MOD_Plk_4"	"GO:0051298"
"MOD_Plk_4"	"GO:0060271"
"MOD_Plk_4"	"GO:0032154"
"MOD_Plk_4"	"GO:0005829"
"MOD_Plk_4"	"GO:0008274"
"MOD_Plk_4"	"GO:0007020"
"MOD_Plk_4"	"GO:0090307"
"MOD_Plk_4"	"GO:0005634"
"MOD_Plk_4"	"GO:0000242"
"MOD_Plk_4"	"GO:0016310"
"MOD_Plk_4"	"GO:0005515"
"MOD_Plk_4"	"GO:0030674"
"MOD_Plk_4"	"GO:0019901"
"MOD_Plk_4"	"GO:0071539"
"MOD_Plk_4"	"GO:0031146"
"MOD_Plk_4"	"GO:0019005"
"MOD_ProDKin_1"	"GO:0005829"
"MOD_ProDKin_1"	"GO:0004707"
"MOD_ProDKin_1"	"GO:0005634"
"MOD_ProDKin_1"	"GO:0006468"
"MOD_ProDKin_1"	"GO:0007165"
"MOD_SPalmitoyl_2"	"GO:0046658"
"MOD_SPalmitoyl_2"	"GO:0005829"
"MOD_SPalmitoyl_2"	"GO:0018345"
"MOD_SPalmitoyl_4"	"GO:0046658"
"MOD_SPalmitoyl_4"	"GO:0005829"
"MOD_SPalmitoyl_4"	"GO:0018345"
"MOD_SUMO_for_1"	"GO:0016481"
"MOD_SUMO_for_1"	"GO:0005634"
"MOD_SUMO_for_1"	"GO:0016605"
"MOD_SUMO_for_1"	"GO:0006606"
"MOD_SUMO_for_1"	"GO:0016925"
"MOD_SUMO_for_1"	"GO:0010468"
"MOD_SUMO_for_1"	"GO:0019940"
"MOD_SUMO_for_1"	"GO:0016927"
"MOD_SUMO_rev_2"	"GO:0005634"
"MOD_SUMO_rev_2"	"GO:0016605"
"MOD_SUMO_rev_2"	"GO:0016926"
"MOD_SUMO_rev_2"	"GO:0006606"
"MOD_SUMO_rev_2"	"GO:0016925"
"MOD_SUMO_rev_2"	"GO:0010468"
"MOD_SUMO_rev_2"	"GO:0032183"
"MOD_SUMO_rev_2"	"GO:0019789"
"MOD_TYR_CSK"	"GO:0005829"
"MOD_TYR_CSK"	"GO:0006468"
"MOD_TYR_CSK"	"GO:0004713"
"MOD_TYR_DYR"	"GO:0005829"
"MOD_TYR_DYR"	"GO:0018018"
"MOD_TYR_DYR"	"GO:0004689"
"MOD_TYR_DYR"	"GO:0006468"
"MOD_TYR_DYR"	"GO:0004674"
"MOD_WntLipid"	"GO:0005783"
"MOD_WntLipid"	"GO:0005576"
"MOD_WntLipid"	"GO:0016409"
"MOD_WntLipid"	"GO:0016055"
"TRG_AP2beta_CARGO_1"	"GO:0005829"
"TRG_AP2beta_CARGO_1"	"GO:0006897"
"TRG_AP2beta_CARGO_1"	"GO:0031313"
"TRG_AP2beta_CARGO_1"	"GO:0005515"
"TRG_AP2beta_CARGO_1"	"GO:0008277"
"TRG_AP2beta_CARGO_1"	"GO:0032803"
"TRG_AP2beta_CARGO_1"	"GO:0048259"
"TRG_Cilium_Arf4_1"	"GO:0005929"
"TRG_Cilium_Arf4_1"	"GO:0060271"
"TRG_Cilium_Arf4_1"	"GO:0005829"
"TRG_Cilium_Arf4_1"	"GO:0070319"
"TRG_Cilium_Arf4_1"	"GO:0005802"
"TRG_Cilium_Arf4_1"	"GO:0048194"
"TRG_Cilium_Arf4_1"	"GO:0042073"
"TRG_Cilium_Arf4_1"	"GO:0005886"
"TRG_Cilium_Arf4_1"	"GO:0005515"
"TRG_Cilium_Arf4_1"	"GO:0031267"
"TRG_Cilium_Arf4_1"	"GO:0012510"
"TRG_Cilium_RVxP_2"	"GO:0005929"
"TRG_Cilium_RVxP_2"	"GO:0060271"
"TRG_Cilium_RVxP_2"	"GO:0005829"
"TRG_Cilium_RVxP_2"	"GO:0042073"
"TRG_Cilium_RVxP_2"	"GO:0005515"
"TRG_DiLeu_BaEn_1"	"GO:0098562"
"TRG_DiLeu_BaEn_1"	"GO:0005829"
"TRG_DiLeu_BaEn_1"	"GO:0051234"
"TRG_DiLeu_BaEn_1"	"GO:0006811"
"TRG_DiLeu_BaEn_1"	"GO:0051179"
"TRG_DiLeu_BaEn_1"	"GO:0006996"
"TRG_DiLeu_BaEn_1"	"GO:0005886"
"TRG_DiLeu_BaEn_1"	"GO:0005515"
"TRG_DiLeu_BaEn_1"	"GO:0065008"
"TRG_DiLeu_BaEn_1"	"GO:0022857"
"TRG_DiLeu_BaEn_1"	"GO:0006810"
"TRG_DiLeu_BaEn_1"	"GO:0005215"
"TRG_DiLeu_BaEn_2"	"GO:0098562"
"TRG_DiLeu_BaEn_2"	"GO:0005829"
"TRG_DiLeu_BaEn_2"	"GO:0051234"
"TRG_DiLeu_BaEn_2"	"GO:0006811"
"TRG_DiLeu_BaEn_2"	"GO:0051179"
"TRG_DiLeu_BaEn_2"	"GO:0006996"
"TRG_DiLeu_BaEn_2"	"GO:0005886"
"TRG_DiLeu_BaEn_2"	"GO:0005515"
"TRG_DiLeu_BaEn_2"	"GO:0065008"
"TRG_DiLeu_BaEn_2"	"GO:0022857"
"TRG_DiLeu_BaEn_2"	"GO:0006810"
"TRG_DiLeu_BaEn_2"	"GO:0005215"
"TRG_DiLeu_BaEn_3"	"GO:0098562"
"TRG_DiLeu_BaEn_3"	"GO:0005829"
"TRG_DiLeu_BaEn_3"	"GO:0051234"
"TRG_DiLeu_BaEn_3"	"GO:0006811"
"TRG_DiLeu_BaEn_3"	"GO:0051179"
"TRG_DiLeu_BaEn_3"	"GO:0006996"
"TRG_DiLeu_BaEn_3"	"GO:0005886"
"TRG_DiLeu_BaEn_3"	"GO:0005515"
"TRG_DiLeu_BaEn_3"	"GO:0065008"
"TRG_DiLeu_BaEn_3"	"GO:0022857"
"TRG_DiLeu_BaEn_3"	"GO:0006810"
"TRG_DiLeu_BaEn_3"	"GO:0005215"
"TRG_DiLeu_BaEn_4"	"GO:0098562"
"TRG_DiLeu_BaEn_4"	"GO:0005829"
"TRG_DiLeu_BaEn_4"	"GO:0051234"
"TRG_DiLeu_BaEn_4"	"GO:0006811"
"TRG_DiLeu_BaEn_4"	"GO:0051179"
"TRG_DiLeu_BaEn_4"	"GO:0006996"
"TRG_DiLeu_BaEn_4"	"GO:0005886"
"TRG_DiLeu_BaEn_4"	"GO:0005515"
"TRG_DiLeu_BaEn_4"	"GO:0065008"
"TRG_DiLeu_BaEn_4"	"GO:0022857"
"TRG_DiLeu_BaEn_4"	"GO:0006810"
"TRG_DiLeu_BaEn_4"	"GO:0005215"
"TRG_DiLeu_BaLyEn_6"	"GO:0098562"
"TRG_DiLeu_BaLyEn_6"	"GO:0005829"
"TRG_DiLeu_BaLyEn_6"	"GO:0051234"
"TRG_DiLeu_BaLyEn_6"	"GO:0006811"
"TRG_DiLeu_BaLyEn_6"	"GO:0051179"
"TRG_DiLeu_BaLyEn_6"	"GO:0006996"
"TRG_DiLeu_BaLyEn_6"	"GO:0005886"
"TRG_DiLeu_BaLyEn_6"	"GO:0005515"
"TRG_DiLeu_BaLyEn_6"	"GO:0065008"
"TRG_DiLeu_BaLyEn_6"	"GO:0022857"
"TRG_DiLeu_BaLyEn_6"	"GO:0006810"
"TRG_DiLeu_BaLyEn_6"	"GO:0005215"
"TRG_DiLeu_LyEn_5"	"GO:0098562"
"TRG_DiLeu_LyEn_5"	"GO:0005829"
"TRG_DiLeu_LyEn_5"	"GO:0051234"
"TRG_DiLeu_LyEn_5"	"GO:0006811"
"TRG_DiLeu_LyEn_5"	"GO:0051179"
"TRG_DiLeu_LyEn_5"	"GO:0006996"
"TRG_DiLeu_LyEn_5"	"GO:0005886"
"TRG_DiLeu_LyEn_5"	"GO:0005515"
"TRG_DiLeu_LyEn_5"	"GO:0065008"
"TRG_DiLeu_LyEn_5"	"GO:0022857"
"TRG_DiLeu_LyEn_5"	"GO:0006810"
"TRG_DiLeu_LyEn_5"	"GO:0005215"
"TRG_ENDOCYTIC_2"	"GO:0045334"
"TRG_ENDOCYTIC_2"	"GO:0005829"
"TRG_ENDOCYTIC_2"	"GO:0006897"
"TRG_ENDOCYTIC_2"	"GO:0015029"
"TRG_ENDOCYTIC_2"	"GO:0005886"
"TRG_ENDOCYTIC_2"	"GO:0006898"
"TRG_ENDOCYTIC_2"	"GO:0005068"
"TRG_ER_FFAT_1"	"GO:0005829"
"TRG_ER_FFAT_1"	"GO:0042406"
"TRG_ER_FFAT_1"	"GO:0031316"
"TRG_ER_FFAT_1"	"GO:0031902"
"TRG_ER_FFAT_1"	"GO:0044232"
"TRG_ER_FFAT_1"	"GO:0005886"
"TRG_ER_FFAT_1"	"GO:0005515"
"TRG_ER_FFAT_1"	"GO:0045047"
"TRG_ER_FFAT_2"	"GO:0005829"
"TRG_ER_FFAT_2"	"GO:0042406"
"TRG_ER_FFAT_2"	"GO:0031902"
"TRG_ER_FFAT_2"	"GO:0044232"
"TRG_ER_FFAT_2"	"GO:0005886"
"TRG_ER_FFAT_2"	"GO:0005515"
"TRG_ER_FFAT_2"	"GO:0045047"
"TRG_ER_KDEL_1"	"GO:0005783"
"TRG_ER_KDEL_1"	"GO:0016022"
"TRG_ER_KDEL_1"	"GO:0005788"
"TRG_ER_KDEL_1"	"GO:0005794"
"TRG_ER_KDEL_1"	"GO:0005796"
"TRG_ER_KDEL_1"	"GO:0006621"
"TRG_ER_KDEL_1"	"GO:0045047"
"TRG_ER_KDEL_1"	"GO:0006605"
"TRG_ER_KDEL_1"	"GO:0005102"
"TRG_ER_KDEL_1"	"GO:0006890"
"TRG_ER_KDEL_1"	"GO:0005791"
"TRG_ER_diArg_1"	"GO:0005829"
"TRG_ER_diArg_1"	"GO:0016022"
"TRG_ER_diArg_1"	"GO:0005789"
"TRG_ER_diArg_1"	"GO:0030176"
"TRG_ER_diArg_1"	"GO:0012507"
"TRG_ER_diArg_1"	"GO:0012508"
"TRG_ER_diArg_1"	"GO:0005554"
"TRG_ER_diArg_1"	"GO:0006621"
"TRG_ER_diArg_1"	"GO:0045047"
"TRG_ER_diArg_1"	"GO:0006605"
"TRG_ER_diArg_1"	"GO:0006890"
"TRG_ER_diArg_1"	"GO:0005791"
"TRG_ER_diLys_1"	"GO:0030663"
"TRG_ER_diLys_1"	"GO:0005829"
"TRG_ER_diLys_1"	"GO:0005783"
"TRG_ER_diLys_1"	"GO:0016022"
"TRG_ER_diLys_1"	"GO:0005789"
"TRG_ER_diLys_1"	"GO:0030176"
"TRG_ER_diLys_1"	"GO:0012507"
"TRG_ER_diLys_1"	"GO:0012508"
"TRG_ER_diLys_1"	"GO:0006886"
"TRG_ER_diLys_1"	"GO:0005515"
"TRG_ER_diLys_1"	"GO:0006621"
"TRG_ER_diLys_1"	"GO:0045047"
"TRG_ER_diLys_1"	"GO:0006605"
"TRG_ER_diLys_1"	"GO:0006890"
"TRG_ER_diLys_1"	"GO:0005791"
"TRG_ER_diLys_1"	"GO:0045045"
"TRG_ER_diLys_1"	"GO:0016192"
"TRG_Golgi_diPhe_1"	"GO:0030664"
"TRG_Golgi_diPhe_1"	"GO:0005829"
"TRG_Golgi_diPhe_1"	"GO:0005783"
"TRG_Golgi_diPhe_1"	"GO:0030176"
"TRG_Golgi_diPhe_1"	"GO:0012507"
"TRG_Golgi_diPhe_1"	"GO:0006888"
"TRG_Golgi_diPhe_1"	"GO:0005794"
"TRG_Golgi_diPhe_1"	"GO:0005801"
"TRG_Golgi_diPhe_1"	"GO:0005515"
"TRG_Golgi_diPhe_1"	"GO:0000042"
"TRG_Golgi_diPhe_1"	"GO:0006605"
"TRG_Golgi_diPhe_1"	"GO:0045045"
"TRG_Golgi_diPhe_1"	"GO:0016192"
"TRG_LysEnd_GGAAcLL_1"	"GO:0005829"
"TRG_LysEnd_GGAAcLL_1"	"GO:0005887"
"TRG_LysEnd_GGAAcLL_1"	"GO:0006886"
"TRG_LysEnd_GGAAcLL_1"	"GO:0005886"
"TRG_LysEnd_GGAAcLL_1"	"GO:0005515"
"TRG_LysEnd_GGAAcLL_1"	"GO:0006605"
"TRG_LysEnd_GGAAcLL_2"	"GO:0005829"
"TRG_LysEnd_GGAAcLL_2"	"GO:0006886"
"TRG_LysEnd_GGAAcLL_2"	"GO:0005515"
"TRG_LysEnd_GGAAcLL_2"	"GO:0042802"
"TRG_LysEnd_GGAAcLL_2"	"GO:0006605"
"TRG_NES_CRM1_1"	"GO:0005829"
"TRG_NES_CRM1_1"	"GO:0051168"
"TRG_NES_CRM1_1"	"GO:0006913"
"TRG_NES_CRM1_1"	"GO:0005634"
"TRG_NES_CRM1_1"	"GO:0005515"
"TRG_NES_CRM1_1"	"GO:0006611"
"TRG_NESrev_CRM1_2"	"GO:0005829"
"TRG_NESrev_CRM1_2"	"GO:0051168"
"TRG_NESrev_CRM1_2"	"GO:0006913"
"TRG_NESrev_CRM1_2"	"GO:0005634"
"TRG_NESrev_CRM1_2"	"GO:0005515"
"TRG_NESrev_CRM1_2"	"GO:0006611"
"TRG_NLS_Bipartite_1"	"GO:0006607"
"TRG_NLS_Bipartite_1"	"GO:0042564"
"TRG_NLS_Bipartite_1"	"GO:0008139"
"TRG_NLS_Bipartite_1"	"GO:0005643"
"TRG_NLS_Bipartite_1"	"GO:0006913"
"TRG_NLS_Bipartite_1"	"GO:0005634"
"TRG_NLS_Bipartite_1"	"GO:0005515"
"TRG_NLS_Bipartite_1"	"GO:0006606"
"TRG_NLS_MonoCore_2"	"GO:0006607"
"TRG_NLS_MonoCore_2"	"GO:0042564"
"TRG_NLS_MonoCore_2"	"GO:0008139"
"TRG_NLS_MonoCore_2"	"GO:0005643"
"TRG_NLS_MonoCore_2"	"GO:0006913"
"TRG_NLS_MonoCore_2"	"GO:0005634"
"TRG_NLS_MonoCore_2"	"GO:0005515"
"TRG_NLS_MonoCore_2"	"GO:0006606"
"TRG_NLS_MonoExtC_3"	"GO:0006607"
"TRG_NLS_MonoExtC_3"	"GO:0042564"
"TRG_NLS_MonoExtC_3"	"GO:0008139"
"TRG_NLS_MonoExtC_3"	"GO:0005643"
"TRG_NLS_MonoExtC_3"	"GO:0006913"
"TRG_NLS_MonoExtC_3"	"GO:0005634"
"TRG_NLS_MonoExtC_3"	"GO:0005515"
"TRG_NLS_MonoExtC_3"	"GO:0006606"
"TRG_NLS_MonoExtN_4"	"GO:0006607"
"TRG_NLS_MonoExtN_4"	"GO:0042564"
"TRG_NLS_MonoExtN_4"	"GO:0008139"
"TRG_NLS_MonoExtN_4"	"GO:0005643"
"TRG_NLS_MonoExtN_4"	"GO:0006913"
"TRG_NLS_MonoExtN_4"	"GO:0005634"
"TRG_NLS_MonoExtN_4"	"GO:0005515"
"TRG_NLS_MonoExtN_4"	"GO:0006606"
"TRG_Oom_RxLR_1"	"GO:0005783"
"TRG_Oom_RxLR_1"	"GO:0005788"
"TRG_Oom_RxLR_1"	"GO:0005576"
"TRG_Oom_RxLR_1"	"GO:0085035"
"TRG_Oom_RxLR_1"	"GO:0030430"
"TRG_Oom_RxLR_1"	"GO:0020002"
"TRG_Oom_RxLR_1"	"GO:0051851"
"TRG_Oom_RxLR_1"	"GO:0008320"
"TRG_Oom_RxLR_1"	"GO:0030581"
"TRG_PTS1"	"GO:0005829"
"TRG_PTS1"	"GO:0005782"
"TRG_PTS1"	"GO:0005777"
"TRG_PTS1"	"GO:0016558"
"TRG_PTS1"	"GO:0005052"
"TRG_PTS1"	"GO:0006625"
"TRG_PTS2"	"GO:0005829"
"TRG_PTS2"	"GO:0005782"
"TRG_PTS2"	"GO:0005777"
"TRG_PTS2"	"GO:0016558"
"TRG_PTS2"	"GO:0005053"
"TRG_PTS2"	"GO:0006625"
"TRG_Pf-PMV_PEXEL_1"	"GO:0070001"
"TRG_Pf-PMV_PEXEL_1"	"GO:0005783"
"TRG_Pf-PMV_PEXEL_1"	"GO:0005576"
"TRG_Pf-PMV_PEXEL_1"	"GO:0030430"
"TRG_Pf-PMV_PEXEL_1"	"GO:0039662"
"TRG_Pf-PMV_PEXEL_1"	"GO:0044003"
"TRG_Pf-PMV_PEXEL_1"	"GO:0140221"
"TRG_Pf-PMV_PEXEL_1"	"GO:0009405"
"TRG_Pf-PMV_PEXEL_1"	"GO:0008320"
"TRG_Pf-PMV_PEXEL_1"	"GO:0030581"
